Tamaño de la matriz,Número de Condición,Número de iteraciones,Tiempos LU,Errores LU,Tiempos JMat,Errores JMat,Tiempos GSMat,Errores GSMat,Tiempos JSum,Errores JSum,Tiempos GSSum,Errores GSSum
16,3417.86,25,5e-06,5.53771e-13,1.7e-05,3.21677e+26,1.2e-05,6.22523e+99,5e-06,3.21677e+26,5e-06,6.22523e+99
16,195.487,25,4e-06,0,1.3e-05,0,1e-05,0,0,0,5e-06,0
16,224.038,25,4e-06,4.55229e-14,1.6e-05,1.70018e+27,1.2e-05,5.88276e+130,5e-06,1.70018e+27,4e-06,5.88276e+130
16,68.874,25,4e-06,1.2754e-14,1.5e-05,3.78698e+39,1.3e-05,inf,5e-06,3.78698e+39,5e-06,inf
16,78.5814,25,4e-06,3.10633e-15,1.6e-05,2.53242e+23,1.2e-05,7.03491e+95,5e-06,2.53242e+23,5e-06,7.03491e+95
16,163.825,25,5e-06,6.30552e-14,1.6e-05,6.41272e+29,1.3e-05,1.77145e+84,5e-06,6.41272e+29,5e-06,1.77145e+84
16,223.23,25,4e-06,5.30459e-14,1.6e-05,2.2861e+25,2.5e-05,1.81798e+70,5e-06,2.2861e+25,5e-06,1.81798e+70
16,72.4112,25,4e-06,5.03649e-14,1.6e-05,5.40501e+24,1.2e-05,1.35223e+94,5e-06,5.40501e+24,5e-06,1.35223e+94
16,230.784,25,4e-06,0,1.7e-05,2.60826e+23,1.3e-05,2.09513e+76,5e-06,2.60826e+23,5e-06,2.09513e+76
16,59.7212,25,7e-06,2.50116e-14,2.8e-05,2.14277e+26,2.4e-05,5.20246e+98,1e-05,2.14277e+26,8e-06,5.20246e+98
16,50.8429,25,1.8e-05,1.07897e-14,1.6e-05,7.53164e+39,1.3e-05,2.23172e+132,5e-06,7.53164e+39,1.6e-05,2.23172e+132
16,144.327,25,4e-06,3.11243e-14,1.6e-05,1.85297e+32,1.2e-05,1.2453e+102,5e-06,1.85297e+32,5e-06,1.2453e+102
16,43.7308,25,4e-06,2.43885e-14,1.5e-05,4.49473e+30,1.2e-05,2.89641e+135,5e-06,4.49473e+30,5e-06,2.89641e+135
16,506.586,25,4e-06,1.10383e-13,1.5e-05,1.57657e+31,1.2e-05,1.88365e+124,5e-06,1.57657e+31,5e-06,1.88365e+124
16,91.5181,25,7e-06,5.03625e-14,2.5e-05,2.83459e+35,2.1e-05,9.88685e+116,9e-06,2.83459e+35,9e-06,9.88685e+116
16,998.803,25,4e-06,6.8794e-14,1.5e-05,3.21091e+23,1.3e-05,7.23589e+73,5e-06,3.21091e+23,5e-06,7.23589e+73
16,66.553,25,4e-06,1.40544e-14,1.6e-05,3.47453e+25,1.2e-05,5.28506e+113,5e-06,3.47453e+25,5e-06,5.28506e+113
16,76.203,25,4e-06,1.70711e-14,1.5e-05,1.11787e+28,1.2e-05,1.03585e+95,5e-06,1.11787e+28,5e-06,1.03585e+95
16,111.886,25,4e-06,1.55245e-14,1.5e-05,3.46213e+41,1.2e-05,inf,2e-05,3.46213e+41,4e-06,inf
16,65.5737,25,4e-06,2.21377e-14,1.4e-05,8.07327e+24,2.4e-05,2.60357e+95,2e-05,8.07327e+24,4e-06,2.60357e+95
16,98.3919,25,5e-06,3.14522e-14,1.6e-05,2.68837e+25,1.2e-05,6.95378e+92,5e-06,2.68837e+25,5e-06,6.95378e+92
16,136.459,25,6e-06,1.23674e-14,3.8e-05,4.30526e+22,3.8e-05,2.04281e+60,6e-06,4.30526e+22,5e-06,2.04281e+60
16,116.024,25,6e-06,0,2.3e-05,1.44116e+32,1.8e-05,1.45416e+83,8e-06,1.44116e+32,8e-06,1.45416e+83
16,199.566,25,7e-06,4.76336e-14,5e-05,1.39759e+28,3.7e-05,4.09283e+98,9e-06,1.39759e+28,9e-06,4.09283e+98
16,49.5025,25,5e-06,2.04224e-14,1.6e-05,9.08464e+33,1.3e-05,inf,5e-06,9.08464e+33,5e-06,inf
16,679.344,25,5e-06,3.21359e-13,2.9e-05,3.02232e+31,1.3e-05,1.02903e+145,5e-06,3.02232e+31,5e-06,1.02903e+145
16,127.304,25,5e-06,2.9895e-14,1.7e-05,1.33946e+32,1.3e-05,2.55689e+122,5e-06,1.33946e+32,6e-06,2.55689e+122
16,124.199,25,6e-06,0,2.7e-05,8.1051e+20,2.2e-05,1.78597e+59,1e-05,8.1051e+20,9e-06,1.78597e+59
16,59.9294,25,7e-06,1.49497e-14,2.5e-05,1.98414e+26,2.1e-05,1.45824e+120,1e-05,1.98414e+26,8e-06,1.45824e+120
16,55.5587,25,5e-06,1.77191e-14,1.7e-05,8.72911e+18,1.3e-05,5.31852e+50,6e-06,8.72911e+18,6e-06,5.31852e+50
16,74.9909,25,4e-06,1.48388e-14,1.6e-05,1.93031e+47,1.3e-05,inf,5e-06,1.93031e+47,5e-06,inf
16,75.0216,25,5e-06,0,2.3e-05,2.46396e+48,3.1e-05,inf,8e-06,2.46396e+48,8e-06,inf
16,75.1731,25,5e-06,2.90938e-14,1.6e-05,2.39564e+31,1.2e-05,inf,5e-06,2.39564e+31,5e-06,inf
16,62.2376,25,5e-06,4.85085e-14,3.4e-05,1.56217e+29,2.6e-05,4.2839e+139,5e-06,1.56217e+29,5e-06,4.2839e+139
16,99.4782,25,4e-06,5.08826e-14,1.6e-05,3.88647e+25,1.3e-05,3.86995e+136,5e-06,3.88647e+25,5e-06,3.86995e+136
16,159.62,25,9e-06,8.07757e-14,2.9e-05,1.20699e+30,2.6e-05,7.01161e+100,1.4e-05,1.20699e+30,1.3e-05,7.01161e+100
16,142.621,25,6e-06,0,2.6e-05,8.12551e+33,2.2e-05,5.91441e+131,9e-06,8.12551e+33,9e-06,5.91441e+131
16,355.826,25,5e-06,2.55406e-14,1.6e-05,4.61393e+26,1.3e-05,8.18432e+98,5e-06,4.61393e+26,2e-05,8.18432e+98
16,81.4129,25,4e-06,1.83458e-14,2.9e-05,7.65707e+28,1.2e-05,1.08975e+104,5e-06,7.65707e+28,4e-06,1.08975e+104
16,57.9624,25,5e-06,1.57957e-14,1.6e-05,7.70403e+25,1.2e-05,7.52847e+116,5e-06,7.70403e+25,5e-06,7.52847e+116
16,835.243,25,7e-06,2.33341e-13,2.6e-05,1.63189e+29,2.2e-05,1.23898e+86,9e-06,1.63189e+29,9e-06,1.23898e+86
16,531.436,25,5e-06,1.4603e-13,1.5e-05,8.18254e+18,5.7e-05,1.30175e+51,5e-06,8.18254e+18,5e-06,1.30175e+51
16,203.919,25,4e-06,2.15601e-14,1.6e-05,2.0405e+26,1.2e-05,1.65619e+101,1.9e-05,2.0405e+26,1.1e-05,1.65619e+101
16,208.875,25,4e-06,4.13027e-14,1.6e-05,1.36269e+36,1.3e-05,inf,5e-06,1.36269e+36,5e-06,inf
16,46.0832,25,4e-06,2.05904e-14,1.6e-05,5.51e+27,1.2e-05,1.71027e+80,5e-06,5.51e+27,5e-06,1.71027e+80
16,236.326,25,4e-06,5.67611e-14,1.6e-05,1.95334e+33,1.2e-05,7.96808e+135,5e-06,1.95334e+33,5e-06,7.96808e+135
16,123.256,25,7e-06,1.47344e-14,3.9e-05,1.04332e+31,2.3e-05,9.94508e+125,9e-06,1.04332e+31,9e-06,9.94508e+125
16,466.601,25,5e-06,1.21994e-13,1.8e-05,1.32781e+18,1.4e-05,1.07299e+87,5e-06,1.32781e+18,5e-06,1.07299e+87
16,92.4112,25,4e-06,1.42645e-14,1.6e-05,4.7005e+23,1.3e-05,5.70134e+66,5e-06,4.7005e+23,5e-06,5.70134e+66
16,1158.77,25,4e-06,1.62869e-13,1.5e-05,5.20365e+30,1.2e-05,inf,5e-06,5.20365e+30,4e-06,inf
16,1700.91,25,4e-06,1.21546e-12,1.5e-05,4.13811e+34,1.2e-05,6.03039e+108,5e-06,4.13811e+34,4e-06,6.03039e+108
16,120.653,25,3e-06,0,1.4e-05,9.03345e+19,1.2e-05,1.62726e+100,5e-06,9.03345e+19,4e-06,1.62726e+100
16,79.4945,25,3e-06,0,1.5e-05,1.30465e+40,1.1e-05,inf,5e-06,1.30465e+40,4e-06,inf
16,64.8221,25,1.8e-05,7.92632e-14,1.7e-05,8.03159e+43,1.2e-05,1.35984e+126,5e-06,8.03159e+43,4e-06,1.35984e+126
16,148.468,25,5e-06,2.16587e-14,1.6e-05,8.13468e+24,1.3e-05,1.26622e+120,5e-06,8.13468e+24,5e-06,1.26622e+120
16,292.142,25,4e-06,1.51256e-13,1.5e-05,9.67018e+46,1.3e-05,inf,5e-06,9.67018e+46,5e-06,inf
16,330.268,25,4e-06,1.61922e-13,3e-05,1.83086e+24,1.3e-05,1.49041e+62,5e-06,1.83086e+24,5e-06,1.49041e+62
16,215.484,25,4e-06,3.88442e-14,3.1e-05,9.33286e+22,2.6e-05,3.21843e+104,5e-06,9.33286e+22,4e-06,3.21843e+104
16,212.354,25,3e-06,0,1.5e-05,9.59491e+27,1.2e-05,2.83615e+92,5e-06,9.59491e+27,4e-06,2.83615e+92
16,56.538,25,5e-06,7.10635e-15,1.7e-05,2.65674e+30,1.8e-05,5.13992e+91,2.2e-05,2.65674e+30,9e-06,5.13992e+91
16,127.415,25,4e-06,0,1.3e-05,0,1e-05,0,0,0,5e-06,0
16,85.7439,25,4e-06,0,1.6e-05,3.24617e+32,1.2e-05,3.02878e+72,5e-06,3.24617e+32,5e-06,3.02878e+72
16,167.944,25,5e-06,7.14766e-14,3e-05,8.06599e+24,1.3e-05,7.90463e+111,5e-06,8.06599e+24,5e-06,7.90463e+111
16,406.6,25,5e-06,1.45405e-13,1.6e-05,5.9276e+20,1.2e-05,4.2734e+72,5e-06,5.9276e+20,5e-06,4.2734e+72
16,363.799,25,4e-06,5.69293e-14,1.5e-05,1.05205e+23,1.2e-05,4.37104e+53,5e-06,1.05205e+23,4e-06,4.37104e+53
16,165.481,25,4e-06,4.3111e-14,1.5e-05,6.33727e+32,1.2e-05,3.30192e+80,5e-06,6.33727e+32,4e-06,3.30192e+80
16,118.046,25,2e-05,2.30563e-14,3e-05,1.36052e+27,1.3e-05,8.54577e+109,5e-06,1.36052e+27,6e-06,8.54577e+109
16,79.7179,25,4e-06,0,1.6e-05,3.32749e+25,1.3e-05,9.09857e+101,5e-06,3.32749e+25,5e-06,9.09857e+101
16,118.587,25,3e-06,0,1.7e-05,2.26809e+24,2.5e-05,5.09368e+66,8e-06,2.26809e+24,8e-06,5.09368e+66
16,292.749,25,4e-06,2.85265e-14,1.5e-05,9.39384e+25,1.2e-05,6.72188e+96,5e-06,9.39384e+25,4e-06,6.72188e+96
16,72.5461,25,4e-06,2.8723e-14,1.5e-05,3.09426e+27,1.2e-05,8.78302e+97,5e-06,3.09426e+27,4e-06,8.78302e+97
16,331.291,25,4e-06,7.48403e-15,1.5e-05,1.91823e+25,1.2e-05,2.04516e+111,5e-06,1.91823e+25,4e-06,2.04516e+111
16,22823.1,25,4e-06,6.38876e-12,1.6e-05,1.97089e+23,1.2e-05,2.34955e+112,5e-06,1.97089e+23,5e-06,2.34955e+112
16,110.303,25,4e-06,1.74626e-14,1.5e-05,1.23798e+28,1.2e-05,8.24446e+87,5e-06,1.23798e+28,4e-06,8.24446e+87
16,66.0727,25,4e-06,3.97835e-15,1.4e-05,1.15505e+24,1.2e-05,1.44109e+110,5e-06,1.15505e+24,4e-06,1.44109e+110
16,379.009,25,4e-06,8.11554e-14,1.7e-05,1.10412e+25,1.4e-05,7.46133e+65,6e-06,1.10412e+25,6e-06,7.46133e+65
16,57.4971,25,4e-06,0,1.6e-05,2.51404e+28,1.2e-05,4.62827e+85,5e-06,2.51404e+28,5e-06,4.62827e+85
16,125.276,25,4e-06,3.59086e-14,1.5e-05,5.50597e+25,1.2e-05,1.17593e+120,5e-06,5.50597e+25,5e-06,1.17593e+120
16,80.5187,25,4e-06,2.08438e-14,1.6e-05,1.82935e+38,1.3e-05,1.12773e+150,5e-06,1.82935e+38,5e-06,1.12773e+150
16,166.015,25,5e-06,2.53037e-14,1.5e-05,1.97171e+29,1.2e-05,1.02672e+108,5e-06,1.97171e+29,5e-06,1.02672e+108
16,77.0105,25,4e-06,1.97308e-14,1.5e-05,3.58932e+28,1.3e-05,9.76814e+75,5e-06,3.58932e+28,5e-06,9.76814e+75
16,489.282,25,4e-06,1.70431e-13,1.5e-05,3.5058e+23,1.2e-05,3.98962e+102,5e-06,3.5058e+23,5e-06,3.98962e+102
16,113.351,25,3e-06,1.07402e-13,1.5e-05,3.68869e+21,1.2e-05,4.1716e+50,5e-06,3.68869e+21,4e-06,4.1716e+50
16,41.9293,25,4e-06,6.74666e-15,1.6e-05,3.74265e+29,1.3e-05,2.55385e+133,6e-06,3.74265e+29,5e-06,2.55385e+133
16,1720.86,25,4e-06,1.54526e-12,1.6e-05,1.18114e+31,1.3e-05,2.90892e+90,6e-06,1.18114e+31,6e-06,2.90892e+90
16,79.9206,25,4e-06,3.96561e-14,1.5e-05,1.47782e+27,1.3e-05,9.49725e+103,5e-06,1.47782e+27,5e-06,9.49725e+103
16,172.568,25,5e-06,3.01948e-14,1.6e-05,5.73945e+26,1.3e-05,3.05178e+130,5e-06,5.73945e+26,5e-06,3.05178e+130
16,305.834,25,4e-06,0,1.6e-05,7.06643e+50,2.5e-05,5.67143e+147,5e-06,7.06643e+50,5e-06,5.67143e+147
16,154.889,25,5e-06,5.99701e-14,1.6e-05,1.30522e+28,1.3e-05,1.0775e+128,6e-06,1.30522e+28,5e-06,1.0775e+128
16,67.4203,25,4e-06,2.86357e-15,1.5e-05,1.28898e+41,1.3e-05,1.05078e+117,5e-06,1.28898e+41,5e-06,1.05078e+117
16,106.632,25,4e-06,3.60214e-14,1.5e-05,3.27888e+27,1.2e-05,6.25052e+68,5e-06,3.27888e+27,5e-06,6.25052e+68
16,375.589,25,4e-06,8.43734e-14,1.6e-05,3.01834e+35,1.3e-05,inf,1.8e-05,3.01834e+35,1.7e-05,inf
16,271.942,25,4e-06,3.44486e-14,1.7e-05,1.01749e+19,1.3e-05,2.20638e+57,5e-06,1.01749e+19,5e-06,2.20638e+57
16,71.7772,25,4e-06,1.61937e-15,1.5e-05,8.09713e+29,1.3e-05,3.83882e+111,5e-06,8.09713e+29,4e-06,3.83882e+111
16,63.3543,25,4e-06,2.24034e-14,1.5e-05,7.85894e+22,1.2e-05,2.01826e+72,5e-06,7.85894e+22,1.8e-05,2.01826e+72
16,138.044,25,4e-06,7.16788e-14,1.7e-05,9.33655e+51,1.3e-05,inf,6e-06,9.33655e+51,5e-06,inf
16,147.724,25,4e-06,6.23995e-14,1.5e-05,7.49043e+21,1.2e-05,6.48506e+110,5e-06,7.49043e+21,4e-06,6.48506e+110
16,82.5288,25,4e-06,2.54539e-14,1.6e-05,4.41656e+31,1.3e-05,2.02036e+145,5e-06,4.41656e+31,5e-06,2.02036e+145
16,172.515,25,4e-06,3.15442e-14,2.9e-05,4.96421e+38,1.3e-05,inf,5e-06,4.96421e+38,5e-06,inf
16,308.928,25,5e-06,3.98514e-14,3e-05,4.93577e+27,1.3e-05,7.85025e+104,5e-06,4.93577e+27,5e-06,7.85025e+104
16,90.5466,25,4e-06,1.46406e-14,1.5e-05,2.19608e+23,1.2e-05,6.2076e+93,5e-06,2.19608e+23,4e-06,6.2076e+93
16,91.5308,25,4e-06,5.63791e-14,1.6e-05,1.98107e+28,1.2e-05,2.60487e+98,5e-06,1.98107e+28,5e-06,2.60487e+98
16,157.894,25,5e-06,7.89396e-14,1.9e-05,1.47469e+55,1.3e-05,4.43401e+145,5e-06,1.47469e+55,6e-06,4.43401e+145
16,384.72,25,9e-06,2.12094e-14,2.4e-05,8.03271e+33,1.8e-05,7.45284e+72,1e-05,8.03271e+33,1.1e-05,7.45284e+72
16,1711.85,25,4e-06,5.16892e-13,1.6e-05,4.50349e+33,1.2e-05,1.94075e+92,5e-06,4.50349e+33,5e-06,1.94075e+92
16,52.9473,25,5e-06,1.56455e-14,1.6e-05,1.49716e+23,1.2e-05,3.8866e+78,5e-06,1.49716e+23,5e-06,3.8866e+78
16,996.697,25,6e-06,5.98602e-13,2.5e-05,2.47738e+25,2.1e-05,7.54831e+78,9e-06,2.47738e+25,8e-06,7.54831e+78
16,373.244,25,9e-06,9.44815e-14,2.4e-05,1.11885e+41,1.4e-05,inf,6e-06,1.11885e+41,5e-06,inf
16,572.903,25,8e-06,1.51919e-13,2.7e-05,8.91577e+16,2.4e-05,6.10728e+79,9e-06,8.91577e+16,9e-06,6.10728e+79
16,156.235,25,5e-06,5.85289e-14,1.6e-05,1.46189e+27,1.2e-05,3.63341e+107,5e-06,1.46189e+27,5e-06,3.63341e+107
16,4548.88,25,5e-06,1.75272e-12,1.6e-05,8.72787e+27,1.2e-05,3.10551e+97,5e-06,8.72787e+27,5e-06,3.10551e+97
16,365.638,25,4e-06,1.076e-14,1.6e-05,6.97392e+25,1.3e-05,8.8049e+103,5e-06,6.97392e+25,5e-06,8.8049e+103
16,44.4282,25,4e-06,2.04809e-15,1.7e-05,1.06584e+43,1.3e-05,1.25696e+126,6e-06,1.06584e+43,5e-06,1.25696e+126
16,65.5713,25,5e-06,4.79328e-15,1.8e-05,1.14344e+29,1.4e-05,6.85396e+89,6e-06,1.14344e+29,5e-06,6.85396e+89
16,91.3754,25,4e-06,0,1.8e-05,1.36967e+33,1.5e-05,9.24212e+114,1.8e-05,1.36967e+33,6e-06,9.24212e+114
16,191.219,25,8e-06,7.32966e-14,2.7e-05,9.85878e+22,2.5e-05,1.55215e+85,1e-05,9.85878e+22,1e-05,1.55215e+85
16,87.1862,25,4e-06,2.17912e-14,2.9e-05,5.84696e+30,1.3e-05,inf,5e-06,5.84696e+30,5e-06,inf
16,103.86,25,3e-06,3.08386e-14,1.4e-05,5.73226e+21,1.2e-05,3.13459e+88,5e-06,5.73226e+21,4e-06,3.13459e+88
16,47.5254,25,4e-06,2.99464e-14,1.5e-05,3.17284e+26,1.3e-05,8.42863e+111,6e-06,3.17284e+26,6e-06,8.42863e+111
16,160.111,25,4e-06,3.53797e-14,1.6e-05,4.72839e+21,1.2e-05,1.31883e+65,5e-06,4.72839e+21,5e-06,1.31883e+65
16,52.764,25,4e-06,3.9547e-14,1.6e-05,6.87382e+16,1.3e-05,6.70654e+57,5e-06,6.87382e+16,5e-06,6.70654e+57
16,143.706,25,4e-06,3.8555e-14,1.5e-05,3.41287e+25,1.3e-05,5.27023e+102,5e-06,3.41287e+25,5e-06,5.27023e+102
16,49.4845,25,4e-06,5.73917e-15,2.7e-05,1.06109e+22,1.3e-05,1.91986e+57,5e-06,1.06109e+22,1.9e-05,1.91986e+57
16,258.067,25,4e-06,4.6931e-14,1.6e-05,2.5927e+46,1.3e-05,6.81105e+139,5e-06,2.5927e+46,5e-06,6.81105e+139
16,366.07,25,1.8e-05,9.37912e-14,1.6e-05,6.9069e+31,1.6e-05,9.40643e+119,9e-06,6.9069e+31,8e-06,9.40643e+119
16,680.56,25,3e-06,0,6.5e-05,3.95058e+27,3.2e-05,6.78342e+134,5e-06,3.95058e+27,4e-06,6.78342e+134
16,129.768,25,6e-06,0,2.4e-05,1.28993e+30,2.1e-05,4.281e+91,9e-06,1.28993e+30,9e-06,4.281e+91
16,304.937,25,5e-06,8.54872e-14,1.6e-05,1.59555e+26,1.3e-05,1.77049e+113,5e-06,1.59555e+26,5e-06,1.77049e+113
16,161.26,25,4e-06,0,5.1e-05,1.57082e+29,1.4e-05,8.74666e+109,5e-06,1.57082e+29,5e-06,8.74666e+109
16,42.4016,25,4e-06,2.05244e-14,1.5e-05,7.53501e+28,1.2e-05,1.37616e+78,5e-06,7.53501e+28,5e-06,1.37616e+78
16,93.8504,25,5e-06,3.89421e-14,1.7e-05,5.48616e+34,1.3e-05,1.55053e+151,5e-06,5.48616e+34,5e-06,1.55053e+151
16,59.3401,25,4e-06,1.94432e-14,1.6e-05,7.32147e+35,1.2e-05,4.62214e+134,6e-06,7.32147e+35,5e-06,4.62214e+134
16,194.044,25,4e-06,7.84281e-14,1.6e-05,4.49282e+47,1.3e-05,inf,5e-06,4.49282e+47,5e-06,inf
16,60.2321,25,4e-06,0,2.9e-05,1.14391e+41,1.3e-05,2.07866e+148,6e-06,1.14391e+41,5e-06,2.07866e+148
16,146.306,25,4e-06,3.23182e-14,4.2e-05,1.91422e+21,1.2e-05,6.37823e+66,5e-06,1.91422e+21,5e-06,6.37823e+66
16,54.2274,25,4e-06,2.5119e-14,1.6e-05,3.18255e+24,1.2e-05,1.32134e+93,5e-06,3.18255e+24,5e-06,1.32134e+93
16,129.253,25,4e-06,2.14638e-14,1.5e-05,2.44943e+23,1.2e-05,1.04986e+95,5e-06,2.44943e+23,5e-06,1.04986e+95
16,293.142,25,5e-06,4.96129e-14,1.5e-05,5.45778e+30,1.2e-05,2.81547e+91,5e-06,5.45778e+30,5e-06,2.81547e+91
16,68.9361,25,4e-06,5.4208e-15,1.5e-05,4.59498e+39,1.2e-05,6.36594e+102,5e-06,4.59498e+39,5e-06,6.36594e+102
16,67.4865,25,4e-06,9.14941e-15,1.6e-05,1.39211e+36,1.2e-05,4.79034e+135,5e-06,1.39211e+36,5e-06,4.79034e+135
16,68.59,25,4e-06,6.90016e-15,1.5e-05,3.29505e+19,1.2e-05,1.17762e+71,5e-06,3.29505e+19,5e-06,1.17762e+71
16,106.112,25,8e-06,3.30213e-14,2.7e-05,8.01711e+37,2.5e-05,2.78836e+115,7e-06,8.01711e+37,6e-06,2.78836e+115
16,130.115,25,4e-06,4.75984e-14,2.6e-05,2.99171e+25,1.4e-05,7.3414e+98,5e-06,2.99171e+25,5e-06,7.3414e+98
16,100.216,25,7e-06,2.69663e-14,2.4e-05,1.24916e+31,2.1e-05,1.92598e+104,9e-06,1.24916e+31,9e-06,1.92598e+104
16,121.918,25,4e-06,6.62855e-14,1.5e-05,1.91924e+20,2.6e-05,5.92547e+79,5e-06,1.91924e+20,5e-06,5.92547e+79
16,116.482,25,4e-06,1.37803e-14,1.6e-05,7.24284e+31,1.2e-05,7.55106e+112,5e-06,7.24284e+31,5e-06,7.55106e+112
16,162.07,25,4e-06,4.63006e-14,1.6e-05,4.09853e+26,1.2e-05,2.01385e+83,5e-06,4.09853e+26,5e-06,2.01385e+83
16,109.591,25,3e-06,0,1.6e-05,2.81198e+26,1.2e-05,1.43817e+101,5e-06,2.81198e+26,5e-06,1.43817e+101
16,274.147,25,4e-06,6.28297e-14,1.6e-05,5.47169e+30,1.3e-05,8.16087e+74,5e-06,5.47169e+30,5e-06,8.16087e+74
16,1340.71,25,7e-06,1.96726e-13,2.6e-05,2.06415e+15,0.000131,1.58435e+52,9e-06,2.06415e+15,8e-06,1.58435e+52
16,106.223,25,4e-06,5.48868e-14,1.5e-05,1.1134e+21,1.2e-05,8.0317e+65,5e-06,1.1134e+21,5e-06,8.0317e+65
16,142.496,25,3e-06,3.08443e-14,1.4e-05,7.64478e+20,1.2e-05,1.53994e+55,5e-06,7.64478e+20,4e-06,1.53994e+55
16,87.1285,25,4e-06,4.08654e-14,1.5e-05,5.14025e+54,1.3e-05,5.14118e+136,5e-06,5.14025e+54,5e-06,5.14118e+136
16,147.21,25,4e-06,5.27257e-14,3e-05,1.27643e+26,1.2e-05,4.40251e+110,5e-06,1.27643e+26,5e-06,4.40251e+110
16,135.541,25,4e-06,3.41039e-14,1.5e-05,1.81527e+26,1.2e-05,1.21714e+80,5e-06,1.81527e+26,4e-06,1.21714e+80
16,122.07,25,7e-06,5.54444e-14,3.8e-05,2.07653e+21,1.9e-05,3.41638e+74,9e-06,2.07653e+21,8e-06,3.41638e+74
16,64.3136,25,4e-06,1.76088e-14,1.5e-05,7.48091e+27,1.2e-05,1.31552e+116,5e-06,7.48091e+27,5e-06,1.31552e+116
16,75.3088,25,4e-06,1.26902e-14,1.5e-05,6.74175e+38,1.2e-05,1.87747e+145,5e-06,6.74175e+38,4e-06,1.87747e+145
16,149.298,25,3e-06,2.49003e-14,1.5e-05,1.90268e+21,1.2e-05,2.6745e+62,5e-06,1.90268e+21,4e-06,2.6745e+62
16,115.887,25,4e-06,2.34707e-14,1.5e-05,3.53793e+21,1.2e-05,6.31712e+76,5e-06,3.53793e+21,4e-06,6.31712e+76
16,289.642,25,4e-06,1.57829e-13,1.5e-05,1.44834e+26,1.2e-05,1.80265e+68,5e-06,1.44834e+26,5e-06,1.80265e+68
16,197.654,25,4e-06,1.76198e-13,2.9e-05,1.25319e+24,1.3e-05,3.30037e+67,5e-06,1.25319e+24,5e-06,3.30037e+67
16,46.8835,25,4e-06,8.99555e-15,1.5e-05,2.37283e+49,6.3e-05,1.61915e+146,1.3e-05,2.37283e+49,7e-06,1.61915e+146
16,145.392,25,4e-06,3.07355e-14,1.6e-05,6.17967e+26,1.3e-05,9.02227e+127,5e-06,6.17967e+26,5e-06,9.02227e+127
16,152.685,25,4e-06,2.29212e-14,1.6e-05,2.97167e+24,1.2e-05,7.37702e+82,5e-06,2.97167e+24,5e-06,7.37702e+82
16,224.139,25,4e-06,6.23578e-14,1.5e-05,3.80433e+24,1.2e-05,1.17406e+82,5e-06,3.80433e+24,4e-06,1.17406e+82
16,64.2543,25,8e-06,1.31411e-14,2.5e-05,2.95445e+42,2.3e-05,3.58871e+149,2.5e-05,2.95445e+42,9e-06,3.58871e+149
16,1321.98,25,9e-06,2.71096e-13,3.4e-05,5.25761e+44,3.7e-05,9.27584e+145,3.9e-05,5.25761e+44,8e-06,9.27584e+145
16,861.206,25,4e-06,0,2.8e-05,4.64776e+29,5e-05,9.50687e+71,9e-06,4.64776e+29,1.1e-05,9.50687e+71
16,621.219,25,4e-06,4.74178e-14,3.6e-05,6.41471e+29,1.3e-05,3.15682e+103,5e-06,6.41471e+29,5e-06,3.15682e+103
16,3115.59,25,4e-06,4.16941e-13,1.6e-05,4.89996e+31,1.2e-05,1.17971e+96,5e-06,4.89996e+31,5e-06,1.17971e+96
16,102.295,25,4e-06,2.78044e-14,1.6e-05,4.09544e+22,2.5e-05,2.31151e+98,2.3e-05,4.09544e+22,9e-06,2.31151e+98
16,113.105,25,4e-06,2.10325e-14,1.6e-05,9.67594e+22,1.2e-05,5.83932e+64,5e-06,9.67594e+22,5e-06,5.83932e+64
16,119.468,25,4e-06,3.85233e-15,3e-05,1.94585e+32,2.7e-05,inf,5e-06,1.94585e+32,1.8e-05,inf
16,1081.69,25,4e-06,5.98819e-13,1.6e-05,3.4034e+25,1.2e-05,5.68686e+94,5e-06,3.4034e+25,5e-06,5.68686e+94
16,80.6354,25,4e-06,1.60329e-14,1.6e-05,7.2161e+45,1.2e-05,inf,5e-06,7.2161e+45,5e-06,inf
16,167.452,25,4e-06,6.03569e-14,1.6e-05,7.98352e+30,1.2e-05,inf,5e-06,7.98352e+30,5e-06,inf
16,1190.3,25,4e-06,1.09278e-13,1.5e-05,4.12515e+30,1.3e-05,1.29611e+119,5e-06,4.12515e+30,5e-06,1.29611e+119
16,687.691,25,4e-06,2.71893e-13,4.2e-05,3.00195e+34,1.3e-05,1.26139e+154,7e-06,3.00195e+34,8e-06,1.26139e+154
16,164.209,25,4e-06,3.85237e-14,1.5e-05,2.52631e+30,1.2e-05,1.55214e+95,5e-06,2.52631e+30,5e-06,1.55214e+95
16,65.5392,25,5e-06,2.51954e-14,1.7e-05,1.3847e+44,1.3e-05,3.56629e+128,5e-06,1.3847e+44,5e-06,3.56629e+128
16,649.618,25,5e-06,1.38556e-13,1.6e-05,1.45455e+21,1.2e-05,1.36864e+83,5e-06,1.45455e+21,5e-06,1.36864e+83
16,361.668,25,4e-06,0,1.6e-05,2.94653e+42,2.5e-05,5.81344e+83,5e-06,2.94653e+42,5e-06,5.81344e+83
16,85.5993,25,4e-06,1.3703e-14,1.6e-05,4.38804e+33,1.2e-05,4.09296e+140,5e-06,4.38804e+33,5e-06,4.09296e+140
